ticket_id,bus_id,route_id,source_stop,destination_stop,boarding_date,boarding_time,passenger_count
TKT01541,B101,R01,S04,S06,01-09-2026,07:50,2
TKT01542,B301,R03,S15,S22,02-09-2026,17:40,5
TKT01543,B403,R04,S07,S03,03-09-2026,09:11,1
TKT01544,B101,R01,S05,S06,04-09-2026,13:52,3
TKT01545,B503,R05,S13,S07,05-09-2026,08:28,2
TKT01546,B102,R01,S01,S06,06-09-2026,17:45,1
TKT01547,B302,R03,S07,S21,07-09-2026,12:06,2
TKT01548,B303,R03,S19,S20,08-09-2026,12:29,1
TKT01549,B403,R04,S07,S28,09-09-2026,17:31,2
TKT01550,B501,R05,S11,S07,10-09-2026,10:28,1
TKT01551,B402,R04,S24,S25,11-09-2026,07:56,3
TKT01552,B201,R02,S15,S17,12-09-2026,18:02,2
TKT01553,B402,R04,S07,S06,13-09-2026,16:29,1
TKT01554,B102,R01,S01,S02,14-09-2026,06:02,3
TKT01555,B303,R03,S15,S19,01-09-2026,17:13,1
TKT01556,B201,R02,S16,S17,02-09-2026,17:27,2
TKT01557,B403,R04,S07,S28,03-09-2026,19:36,2
TKT01558,B203,R02,S13,S18,04-09-2026,17:20,3
TKT01559,B102,R01,S01,S03,05-09-2026,17:43,4
TKT01560,B302,R03,S16,S07,06-09-2026,07:27,2
TKT01561,B501,R05,S03,S07,07-09-2026,14:52,1
TKT01562,B302,R03,S15,S06,08-09-2026,09:06,1
TKT01563,B402,R04,S28,S01,09-09-2026,19:17,4
TKT01564,B503,R05,S07,S20,10-09-2026,06:33,1
TKT01565,B502,R05,S07,S20,11-09-2026,08:08,1
TKT01566,B101,R01,S07,S09,12-09-2026,18:13,2
TKT01567,B302,R03,S20,S23,13-09-2026,09:30,3
TKT01568,B103,R01,S08,S09,14-09-2026,18:42,3
TKT01569,B103,R01,S05,S08,01-09-2026,13:12,3
TKT01570,B103,R01,S06,S07,02-09-2026,14:25,3
TKT01571,B203,R02,S12,S02,03-09-2026,09:04,2
TKT01572,B103,R01,S01,S03,04-09-2026,19:49,2
TKT01573,B501,R05,S03,S20,05-09-2026,16:52,1
TKT01574,B103,R01,S08,S09,06-09-2026,18:25,1
TKT01575,B403,R04,S05,S03,07-09-2026,08:06,3
TKT01576,B303,R03,S20,S22,08-09-2026,12:55,1
TKT01577,B103,R01,S02,S05,09-09-2026,14:11,4
TKT01578,B103,R01,S09,S10,10-09-2026,11:24,1
TKT01579,B103,R01,S03,S06,11-09-2026,09:09,2
TKT01580,B103,R01,S03,S05,12-09-2026,18:29,2
TKT01581,B102,R01,S07,S08,13-09-2026,08:47,5
TKT01582,B103,R01,S04,S05,14-09-2026,08:10,3
TKT01583,B201,R02,S13,S16,01-09-2026,18:38,1
TKT01584,B201,R02,S02,S14,02-09-2026,09:27,3
TKT01585,B101,R01,S07,S10,03-09-2026,17:42,1
TKT01586,B401,R04,S06,S01,04-09-2026,19:18,4
TKT01587,B201,R02,S15,S17,05-09-2026,12:41,3
TKT01588,B301,R03,S21,S22,06-09-2026,09:06,3
TKT01589,B301,R03,S22,S23,07-09-2026,08:18,3
TKT01590,B203,R02,S11,S14,08-09-2026,10:58,1
TKT01591,B503,R05,S03,S07,09-09-2026,08:09,1
TKT01592,B302,R03,S20,S23,10-09-2026,08:45,3
TKT01593,B301,R03,S16,S07,11-09-2026,10:27,1
TKT01594,B202,R02,S16,S18,12-09-2026,19:58,3
TKT01595,B501,R05,S11,S13,13-09-2026,07:57,4
TKT01596,B402,R04,S05,S03,14-09-2026,17:42,2
TKT01597,B302,R03,S22,S23,01-09-2026,12:54,1
TKT01598,B401,R04,S03,S01,02-09-2026,18:27,1
TKT01599,B102,R01,S01,S08,03-09-2026,11:45,2
TKT01600,B503,R05,S02,S07,04-09-2026,07:52,1
TKT01601,B103,R01,S05,S06,05-09-2026,18:00,2
TKT01602,B302,R03,S15,S19,06-09-2026,18:40,3
TKT01603,B401,R04,S25,S07,07-09-2026,12:56,1
TKT01604,B102,R01,S09,S10,08-09-2026,07:43,1
TKT01605,B102,R01,S02,S03,09-09-2026,16:50,1
TKT01606,B301,R03,S22,S23,10-09-2026,19:02,2
TKT01607,B302,R03,S20,S22,11-09-2026,14:51,2
TKT01608,B201,R02,S11,S02,12-09-2026,17:58,1
TKT01609,B302,R03,S21,S23,13-09-2026,13:15,1
TKT01610,B302,R03,S07,S22,14-09-2026,09:17,2
TKT01611,B102,R01,S02,S10,01-09-2026,08:19,1
TKT01612,B302,R03,S16,S06,02-09-2026,19:33,3
TKT01613,B201,R02,S15,S16,03-09-2026,17:41,2
TKT01614,B501,R05,S04,S20,04-09-2026,17:12,3
TKT01615,B303,R03,S21,S23,05-09-2026,07:05,2
TKT01616,B302,R03,S16,S21,06-09-2026,08:53,2
TKT01617,B302,R03,S19,S06,07-09-2026,07:23,4
TKT01618,B103,R01,S08,S09,08-09-2026,20:18,2
TKT01619,B303,R03,S21,S23,09-09-2026,18:50,1
TKT01620,B202,R02,S02,S16,10-09-2026,08:12,3
TKT01621,B303,R03,S07,S23,11-09-2026,15:48,1
TKT01622,B201,R02,S17,S18,12-09-2026,07:29,1
TKT01623,B103,R01,S06,S08,13-09-2026,09:57,3
TKT01624,B103,R01,S04,S08,14-09-2026,15:33,1
TKT01625,B402,R04,S05,S28,01-09-2026,20:45,1
TKT01626,B303,R03,S16,S22,02-09-2026,18:22,4
TKT01627,B302,R03,S22,S23,03-09-2026,07:59,4
TKT01628,B201,R02,S16,S17,04-09-2026,19:57,2
TKT01629,B303,R03,S22,S23,05-09-2026,13:22,2
TKT01630,B203,R02,S02,S17,06-09-2026,13:19,4
TKT01631,B401,R04,S28,S01,07-09-2026,16:17,1
TKT01632,B201,R02,S02,S14,08-09-2026,09:47,1
TKT01633,B101,R01,S08,S10,09-09-2026,09:33,4
TKT01634,B101,R01,S01,S08,10-09-2026,17:25,3
TKT01635,B403,R04,S07,S03,11-09-2026,19:36,1
TKT01636,B402,R04,S25,S05,12-09-2026,09:21,2
TKT01637,B303,R03,S20,S21,13-09-2026,18:53,2
TKT01638,B103,R01,S02,S06,14-09-2026,09:12,2
TKT01639,B301,R03,S21,S23,01-09-2026,07:59,1
TKT01640,B101,R01,S07,S08,02-09-2026,13:54,2
TKT01641,B302,R03,S20,S21,03-09-2026,07:07,2
TKT01642,B102,R01,S07,S10,04-09-2026,17:37,2
TKT01643,B503,R05,S31,S04,05-09-2026,07:01,2
TKT01644,B103,R01,S02,S05,06-09-2026,08:38,1
TKT01645,B301,R03,S22,S23,07-09-2026,15:26,3
TKT01646,B102,R01,S06,S07,08-09-2026,14:29,1
TKT01647,B202,R02,S17,S18,09-09-2026,18:42,2
TKT01648,B103,R01,S07,S09,10-09-2026,09:13,2
TKT01649,B202,R02,S11,S14,11-09-2026,18:52,1
TKT01650,B401,R04,S06,S03,12-09-2026,08:10,3
TKT01651,B103,R01,S06,S09,13-09-2026,21:34,1
TKT01652,B501,R05,S13,S07,14-09-2026,17:57,1
TKT01653,B101,R01,S07,S10,01-09-2026,06:04,1
TKT01654,B402,R04,S25,S01,02-09-2026,08:08,1
TKT01655,B403,R04,S28,S01,03-09-2026,09:55,3
TKT01656,B501,R05,S31,S07,04-09-2026,09:48,1
TKT01657,B301,R03,S16,S15,05-09-2026,09:14,2
TKT01658,B501,R05,S03,S07,06-09-2026,08:08,3
TKT01659,B302,R03,S20,S21,07-09-2026,12:04,4
TKT01660,B102,R01,S09,S10,08-09-2026,17:23,2
TKT01661,B102,R01,S07,S09,09-09-2026,08:52,2
TKT01662,B503,R05,S13,S03,10-09-2026,08:05,2
TKT01663,B403,R04,S07,S06,11-09-2026,08:16,3
TKT01664,B303,R03,S16,S19,12-09-2026,11:17,1
TKT01665,B303,R03,S20,S23,13-09-2026,06:02,1
TKT01666,B202,R02,S15,S16,14-09-2026,08:25,2
TKT01667,B303,R03,S15,S22,01-09-2026,07:14,2
TKT01668,B102,R01,S08,S09,02-09-2026,17:30,2
TKT01669,B302,R03,S06,S21,03-09-2026,12:56,2
TKT01670,B201,R02,S16,S17,04-09-2026,12:11,1
TKT01671,B402,R04,S28,S01,05-09-2026,08:27,1
TKT01672,B301,R03,S21,S22,06-09-2026,19:18,1
TKT01673,B402,R04,S26,S06,07-09-2026,19:20,1
TKT01674,B103,R01,S07,S08,08-09-2026,09:51,1
TKT01675,B301,R03,S20,S21,09-09-2026,07:48,2
TKT01676,B501,R05,S04,S07,10-09-2026,07:48,2
TKT01677,B101,R01,S05,S09,11-09-2026,13:07,3
TKT01678,B202,R02,S12,S02,12-09-2026,18:04,3
TKT01679,B201,R02,S13,S18,13-09-2026,21:54,1
TKT01680,B401,R04,S28,S01,14-09-2026,18:40,1
TKT01681,B401,R04,S28,S01,01-09-2026,07:32,2
TKT01682,B102,R01,S09,S10,02-09-2026,17:18,3
TKT01683,B401,R04,S24,S03,03-09-2026,19:36,2
TKT01684,B301,R03,S07,S20,04-09-2026,18:06,2
TKT01685,B101,R01,S08,S10,05-09-2026,14:39,1
TKT01686,B401,R04,S26,S07,06-09-2026,18:50,1
TKT01687,B103,R01,S05,S07,07-09-2026,08:47,1
TKT01688,B101,R01,S05,S09,08-09-2026,18:21,4
TKT01689,B102,R01,S06,S07,09-09-2026,16:45,1
TKT01690,B401,R04,S25,S01,10-09-2026,14:07,3
TKT01691,B203,R02,S13,S16,11-09-2026,17:57,3
TKT01692,B401,R04,S05,S03,12-09-2026,09:35,2
TKT01693,B202,R02,S16,S17,13-09-2026,10:03,2
TKT01694,B103,R01,S09,S10,14-09-2026,09:02,3
TKT01695,B101,R01,S07,S09,01-09-2026,18:58,2
TKT01696,B102,R01,S08,S09,02-09-2026,11:03,1
TKT01697,B102,R01,S08,S09,03-09-2026,13:41,1
TKT01698,B503,R05,S02,S07,04-09-2026,15:06,2
TKT01699,B103,R01,S03,S05,05-09-2026,17:17,3
TKT01700,B502,R05,S03,S20,06-09-2026,11:51,1
TKT01701,B301,R03,S07,S20,07-09-2026,08:34,2
TKT01702,B202,R02,S12,S16,08-09-2026,18:38,1
TKT01703,B301,R03,S15,S07,09-09-2026,18:10,3
TKT01704,B303,R03,S19,S07,10-09-2026,08:44,3
TKT01705,B202,R02,S17,S18,11-09-2026,11:13,2
TKT01706,B401,R04,S25,S03,12-09-2026,08:59,2
TKT01707,B201,R02,S16,S17,13-09-2026,07:36,1
TKT01708,B303,R03,S15,S20,14-09-2026,09:17,3
TKT01709,B101,R01,S03,S09,01-09-2026,09:22,1
TKT01710,B302,R03,S19,S06,02-09-2026,17:45,1
TKT01711,B102,R01,S07,S09,03-09-2026,13:28,1
TKT01712,B203,R02,S16,S17,04-09-2026,08:49,2
TKT01713,B301,R03,S22,S23,05-09-2026,07:42,2
TKT01714,B102,R01,S07,S09,06-09-2026,07:30,5
TKT01715,B103,R01,S09,S10,07-09-2026,07:22,3
TKT01716,B503,R05,S02,S07,08-09-2026,16:04,1
TKT01717,B503,R05,S02,S04,09-09-2026,16:11,3
TKT01718,B402,R04,S07,S05,10-09-2026,07:31,2
TKT01719,B501,R05,S07,S20,11-09-2026,08:43,3
TKT01720,B102,R01,S01,S03,12-09-2026,19:52,2
TKT01721,B103,R01,S06,S08,13-09-2026,17:02,2
TKT01722,B401,R04,S26,S07,14-09-2026,08:01,1
TKT01723,B301,R03,S16,S15,01-09-2026,07:10,2
TKT01724,B203,R02,S13,S02,02-09-2026,19:01,3
TKT01725,B102,R01,S08,S09,03-09-2026,17:54,2
TKT01726,B102,R01,S04,S08,04-09-2026,18:48,2
TKT01727,B301,R03,S16,S20,05-09-2026,17:01,1
TKT01728,B202,R02,S02,S14,06-09-2026,07:49,1
TKT01729,B403,R04,S05,S01,07-09-2026,09:25,2
TKT01730,B303,R03,S21,S23,08-09-2026,19:09,2
TKT01731,B301,R03,S22,S23,09-09-2026,19:49,2
TKT01732,B402,R04,S03,S01,10-09-2026,08:04,2
TKT01733,B203,R02,S16,S17,11-09-2026,06:16,1
TKT01734,B103,R01,S04,S07,12-09-2026,10:25,1
TKT01735,B103,R01,S03,S06,13-09-2026,11:15,2
TKT01736,B201,R02,S14,S15,14-09-2026,07:16,1
TKT01737,B203,R02,S17,S18,01-09-2026,13:02,1
TKT01738,B102,R01,S06,S10,02-09-2026,11:59,1
TKT01739,B302,R03,S15,S20,03-09-2026,11:20,1
TKT01740,B203,R02,S15,S18,04-09-2026,10:40,1
TKT01741,B103,R01,S09,S10,05-09-2026,19:40,2
TKT01742,B501,R05,S13,S07,06-09-2026,12:04,1
TKT01743,B303,R03,S22,S23,07-09-2026,18:02,4
TKT01744,B203,R02,S15,S16,08-09-2026,08:03,1
TKT01745,B302,R03,S16,S20,09-09-2026,19:22,1
TKT01746,B203,R02,S17,S18,10-09-2026,17:44,3
TKT01747,B101,R01,S09,S10,11-09-2026,19:09,3
TKT01748,B401,R04,S07,S05,12-09-2026,11:48,1
TKT01749,B502,R05,S03,S20,13-09-2026,17:17,1
TKT01750,B403,R04,S26,S05,14-09-2026,19:13,3
TKT01751,B101,R01,S01,S02,01-09-2026,17:17,2
TKT01752,B202,R02,S02,S16,02-09-2026,19:20,2
TKT01753,B201,R02,S16,S17,03-09-2026,08:53,1
TKT01754,B502,R05,S13,S03,04-09-2026,18:27,2
TKT01755,B103,R01,S05,S06,05-09-2026,08:32,2
TKT01756,B101,R01,S06,S07,06-09-2026,20:03,2
TKT01757,B101,R01,S09,S10,07-09-2026,16:03,1
TKT01758,B303,R03,S06,S21,08-09-2026,17:41,4
TKT01759,B203,R02,S16,S17,09-09-2026,17:02,2
TKT01760,B402,R04,S24,S25,10-09-2026,08:22,2
TKT01761,B202,R02,S02,S14,11-09-2026,19:11,1
TKT01762,B501,R05,S07,S20,12-09-2026,20:04,1
TKT01763,B303,R03,S15,S19,13-09-2026,08:11,3
TKT01764,B102,R01,S07,S10,14-09-2026,09:55,3
TKT01765,B201,R02,S11,S14,01-09-2026,16:15,5
TKT01766,B201,R02,S15,S17,02-09-2026,07:00,3
TKT01767,B101,R01,S02,S03,03-09-2026,17:10,2
TKT01768,B102,R01,S09,S10,04-09-2026,08:30,2
TKT01769,B503,R05,S30,S02,05-09-2026,07:26,1
TKT01770,B301,R03,S22,S23,06-09-2026,08:55,2
TKT01771,B301,R03,S07,S20,07-09-2026,17:21,1
TKT01772,B101,R01,S02,S03,08-09-2026,12:51,1
TKT01773,B103,R01,S07,S08,09-09-2026,18:36,1
TKT01774,B102,R01,S08,S10,10-09-2026,17:39,1
TKT01775,B501,R05,S02,S03,11-09-2026,19:55,2
TKT01776,B101,R01,S04,S06,12-09-2026,08:38,5
TKT01777,B203,R02,S16,S17,13-09-2026,16:58,1
TKT01778,B302,R03,S20,S22,14-09-2026,07:19,2
TKT01779,B201,R02,S11,S13,01-09-2026,09:02,2
TKT01780,B302,R03,S22,S23,02-09-2026,18:20,1
TKT01781,B303,R03,S21,S22,03-09-2026,08:41,3
TKT01782,B503,R05,S03,S04,04-09-2026,09:44,2
TKT01783,B202,R02,S15,S16,05-09-2026,07:01,2
TKT01784,B202,R02,S11,S16,06-09-2026,11:08,1
TKT01785,B502,R05,S04,S07,07-09-2026,07:46,2
TKT01786,B103,R01,S05,S09,08-09-2026,09:42,2
TKT01787,B401,R04,S07,S06,09-09-2026,14:34,1
TKT01788,B102,R01,S06,S10,10-09-2026,11:41,1
TKT01789,B401,R04,S06,S05,11-09-2026,15:54,1
TKT01790,B503,R05,S30,S02,12-09-2026,08:34,2
TKT01791,B403,R04,S07,S03,13-09-2026,09:16,1
TKT01792,B403,R04,S03,S01,14-09-2026,10:37,2
TKT01793,B202,R02,S13,S02,01-09-2026,19:08,3
TKT01794,B401,R04,S03,S01,02-09-2026,19:09,2
TKT01795,B201,R02,S16,S17,03-09-2026,07:24,2
TKT01796,B102,R01,S09,S10,04-09-2026,11:54,1
TKT01797,B301,R03,S19,S07,05-09-2026,18:38,3
TKT01798,B202,R02,S17,S18,06-09-2026,19:20,1
TKT01799,B103,R01,S02,S03,07-09-2026,18:50,1
TKT01800,B502,R05,S30,S04,08-09-2026,09:54,2
TKT01801,B102,R01,S04,S09,09-09-2026,07:46,3
TKT01802,B101,R01,S06,S08,10-09-2026,09:51,3
TKT01803,B202,R02,S16,S18,11-09-2026,08:18,1
TKT01804,B303,R03,S19,S07,12-09-2026,09:46,2
TKT01805,B402,R04,S24,S06,13-09-2026,18:29,1
TKT01806,B301,R03,S15,S06,14-09-2026,14:39,2
TKT01807,B202,R02,S13,S02,01-09-2026,19:17,1
TKT01808,B103,R01,S07,S09,02-09-2026,15:02,1
TKT01809,B202,R02,S15,S17,03-09-2026,19:56,1
TKT01810,B102,R01,S02,S05,04-09-2026,14:52,1
TKT01811,B302,R03,S22,S23,05-09-2026,16:42,1
TKT01812,B203,R02,S14,S15,06-09-2026,18:39,2
TKT01813,B202,R02,S02,S15,07-09-2026,08:12,2
TKT01814,B101,R01,S09,S10,08-09-2026,08:55,2
TKT01815,B102,R01,S04,S07,09-09-2026,09:04,3
TKT01816,B402,R04,S24,S28,10-09-2026,09:33,2
TKT01817,B401,R04,S25,S26,11-09-2026,07:30,4
TKT01818,B401,R04,S03,S28,12-09-2026,11:06,1
TKT01819,B502,R05,S04,S20,13-09-2026,18:53,2
TKT01820,B101,R01,S08,S09,14-09-2026,13:12,2
TKT01821,B102,R01,S06,S10,01-09-2026,12:27,1
TKT01822,B502,R05,S04,S07,02-09-2026,07:16,2
TKT01823,B203,R02,S16,S18,03-09-2026,08:16,3
TKT01824,B301,R03,S16,S19,04-09-2026,12:40,1
TKT01825,B503,R05,S29,S31,05-09-2026,08:08,2
TKT01826,B403,R04,S28,S01,06-09-2026,07:57,1
TKT01827,B501,R05,S31,S04,07-09-2026,15:00,3
TKT01828,B102,R01,S01,S10,08-09-2026,10:56,1
TKT01829,B102,R01,S03,S05,09-09-2026,18:26,2
TKT01830,B201,R02,S14,S17,10-09-2026,09:31,1
TKT01831,B303,R03,S22,S23,11-09-2026,14:35,3
TKT01832,B203,R02,S13,S15,12-09-2026,09:59,4
TKT01833,B101,R01,S04,S10,13-09-2026,09:04,1
TKT01834,B401,R04,S07,S06,14-09-2026,07:39,3
TKT01835,B203,R02,S16,S18,01-09-2026,18:58,1
TKT01836,B201,R02,S17,S18,02-09-2026,09:16,3
TKT01837,B402,R04,S07,S28,03-09-2026,09:50,2
TKT01838,B203,R02,S17,S18,04-09-2026,17:58,2
TKT01839,B103,R01,S06,S08,05-09-2026,17:20,3
TKT01840,B502,R05,S02,S03,06-09-2026,08:42,4
TKT01841,B101,R01,S08,S09,07-09-2026,17:50,2
TKT01842,B201,R02,S11,S12,08-09-2026,17:10,2
TKT01843,B301,R03,S22,S23,09-09-2026,16:36,1
TKT01844,B103,R01,S09,S10,10-09-2026,15:32,2
TKT01845,B302,R03,S21,S22,11-09-2026,19:41,3
TKT01846,B301,R03,S06,S22,12-09-2026,07:23,3
TKT01847,B102,R01,S02,S08,13-09-2026,10:46,1
TKT01848,B101,R01,S01,S04,14-09-2026,07:19,2
TKT01849,B101,R01,S02,S03,01-09-2026,09:09,3
TKT01850,B303,R03,S06,S21,02-09-2026,18:15,1
TKT01851,B401,R04,S06,S05,03-09-2026,17:56,2
TKT01852,B303,R03,S07,S22,04-09-2026,17:58,2
TKT01853,B402,R04,S06,S03,05-09-2026,09:26,2
TKT01854,B103,R01,S08,S09,06-09-2026,09:27,1
TKT01855,B103,R01,S09,S10,07-09-2026,09:54,2
TKT01856,B501,R05,S03,S04,08-09-2026,07:11,2
TKT01857,B102,R01,S07,S10,09-09-2026,19:57,1
TKT01858,B202,R02,S13,S14,10-09-2026,07:09,2
TKT01859,B203,R02,S02,S16,11-09-2026,07:39,3
TKT01860,B203,R02,S13,S16,12-09-2026,09:55,1
TKT01861,B103,R01,S06,S08,13-09-2026,09:06,2
TKT01862,B501,R05,S02,S20,14-09-2026,17:02,3
TKT01863,B301,R03,S19,S07,01-09-2026,07:26,1
TKT01864,B401,R04,S03,S01,02-09-2026,09:48,1
TKT01865,B101,R01,S03,S06,03-09-2026,17:25,3
TKT01866,B101,R01,S07,S10,04-09-2026,15:48,1
TKT01867,B103,R01,S02,S03,05-09-2026,11:28,3
TKT01868,B102,R01,S08,S10,06-09-2026,13:16,1
TKT01869,B102,R01,S05,S06,07-09-2026,18:09,2
TKT01870,B203,R02,S17,S18,08-09-2026,08:37,3
TKT01871,B401,R04,S28,S01,09-09-2026,11:44,1
TKT01872,B201,R02,S02,S18,10-09-2026,17:58,2
TKT01873,B203,R02,S13,S18,11-09-2026,16:43,1
TKT01874,B301,R03,S20,S23,12-09-2026,09:33,2
TKT01875,B102,R01,S07,S10,13-09-2026,09:24,4
TKT01876,B201,R02,S16,S18,14-09-2026,09:31,1
TKT01877,B103,R01,S08,S09,01-09-2026,19:03,2
TKT01878,B301,R03,S20,S23,02-09-2026,17:03,5
TKT01879,B502,R05,S07,S20,03-09-2026,17:30,3
TKT01880,B502,R05,S03,S07,04-09-2026,19:03,1
TKT01881,B102,R01,S01,S09,05-09-2026,18:19,2
TKT01882,B101,R01,S07,S08,06-09-2026,07:30,1
TKT01883,B103,R01,S03,S08,07-09-2026,19:40,3
TKT01884,B301,R03,S16,S15,08-09-2026,19:10,1
TKT01885,B201,R02,S12,S13,09-09-2026,08:25,2
TKT01886,B202,R02,S15,S16,10-09-2026,17:20,4
TKT01887,B401,R04,S28,S01,11-09-2026,09:14,3
TKT01888,B103,R01,S09,S10,12-09-2026,09:16,2
TKT01889,B403,R04,S26,S28,13-09-2026,18:09,1
TKT01890,B303,R03,S16,S20,14-09-2026,09:31,3
TKT01891,B402,R04,S28,S01,01-09-2026,19:54,4
TKT01892,B101,R01,S08,S09,02-09-2026,19:16,1
TKT01893,B303,R03,S07,S22,03-09-2026,15:38,1
TKT01894,B501,R05,S13,S03,04-09-2026,19:20,2
TKT01895,B203,R02,S02,S16,05-09-2026,18:16,2
TKT01896,B201,R02,S15,S17,06-09-2026,07:46,3
TKT01897,B203,R02,S14,S15,07-09-2026,20:37,2
TKT01898,B502,R05,S02,S04,08-09-2026,19:43,2
TKT01899,B403,R04,S26,S06,09-09-2026,18:27,1
TKT01900,B102,R01,S09,S10,10-09-2026,12:28,1
TKT01901,B103,R01,S06,S07,11-09-2026,14:58,2
TKT01902,B401,R04,S07,S03,12-09-2026,07:15,1
TKT01903,B503,R05,S03,S07,13-09-2026,09:07,2
TKT01904,B101,R01,S04,S08,14-09-2026,09:21,2
TKT01905,B101,R01,S06,S07,01-09-2026,15:43,1
TKT01906,B101,R01,S07,S09,02-09-2026,12:58,2
TKT01907,B302,R03,S19,S07,03-09-2026,19:56,1
TKT01908,B201,R02,S16,S17,04-09-2026,18:49,3
TKT01909,B101,R01,S01,S05,05-09-2026,17:40,2
TKT01910,B101,R01,S01,S08,06-09-2026,17:26,2
TKT01911,B302,R03,S16,S19,07-09-2026,15:21,3
TKT01912,B403,R04,S07,S05,08-09-2026,14:28,1
TKT01913,B403,R04,S28,S01,09-09-2026,19:56,3
TKT01914,B103,R01,S02,S05,10-09-2026,17:44,3
TKT01915,B503,R05,S13,S03,11-09-2026,08:12,4
TKT01916,B101,R01,S07,S09,12-09-2026,17:35,2
TKT01917,B202,R02,S16,S18,13-09-2026,07:51,2
TKT01918,B102,R01,S04,S07,14-09-2026,07:02,3
TKT01919,B403,R04,S06,S01,01-09-2026,18:32,3
TKT01920,B101,R01,S07,S08,02-09-2026,14:00,1
TKT01921,B402,R04,S03,S28,03-09-2026,16:34,3
TKT01922,B401,R04,S03,S28,04-09-2026,10:48,1
TKT01923,B403,R04,S03,S01,05-09-2026,07:39,2
TKT01924,B201,R02,S12,S15,06-09-2026,07:47,2
TKT01925,B102,R01,S05,S07,07-09-2026,09:59,4
TKT01926,B101,R01,S05,S06,08-09-2026,09:20,2
TKT01927,B501,R05,S04,S07,09-09-2026,16:33,3
TKT01928,B102,R01,S06,S07,10-09-2026,07:31,2
TKT01929,B101,R01,S06,S07,11-09-2026,19:29,2
TKT01930,B503,R05,S04,S20,12-09-2026,18:13,1
TKT01931,B201,R02,S17,S18,13-09-2026,15:27,1
TKT01932,B103,R01,S09,S10,14-09-2026,09:21,2
TKT01933,B301,R03,S20,S22,01-09-2026,14:21,3
TKT01934,B301,R03,S20,S22,02-09-2026,19:53,2
TKT01935,B401,R04,S25,S07,03-09-2026,13:17,3
TKT01936,B103,R01,S01,S07,04-09-2026,19:33,1
TKT01937,B102,R01,S02,S05,05-09-2026,18:53,4
TKT01938,B302,R03,S16,S20,06-09-2026,07:36,2
TKT01939,B502,R05,S03,S20,07-09-2026,07:29,5
TKT01940,B302,R03,S07,S22,08-09-2026,12:25,1
TKT01941,B501,R05,S02,S04,09-09-2026,09:15,2
TKT01942,B203,R02,S16,S18,10-09-2026,17:22,1
TKT01943,B303,R03,S19,S23,11-09-2026,07:39,1
TKT01944,B103,R01,S03,S09,12-09-2026,11:55,1
TKT01945,B101,R01,S02,S06,13-09-2026,20:54,1
TKT01946,B303,R03,S22,S23,14-09-2026,17:58,1
TKT01947,B202,R02,S16,S17,01-09-2026,17:48,2
TKT01948,B301,R03,S19,S21,02-09-2026,07:20,2
TKT01949,B301,R03,S20,S22,03-09-2026,07:33,4
TKT01950,B503,R05,S31,S02,04-09-2026,08:27,2
TKT01951,B203,R02,S16,S17,05-09-2026,07:57,2
TKT01952,B301,R03,S21,S23,06-09-2026,17:12,1
TKT01953,B102,R01,S08,S09,07-09-2026,15:18,1
TKT01954,B402,R04,S05,S28,08-09-2026,10:03,1
TKT01955,B402,R04,S03,S28,09-09-2026,19:56,3
TKT01956,B301,R03,S20,S22,10-09-2026,16:46,1
TKT01957,B502,R05,S31,S02,11-09-2026,12:31,2
TKT01958,B403,R04,S26,S07,12-09-2026,15:17,2
TKT01959,B102,R01,S08,S10,13-09-2026,17:59,3
TKT01960,B202,R02,S14,S16,14-09-2026,18:23,3
TKT01961,B402,R04,S28,S01,01-09-2026,08:37,2
TKT01962,B103,R01,S05,S10,02-09-2026,07:57,1
TKT01963,B303,R03,S06,S23,03-09-2026,09:32,4
TKT01964,B103,R01,S07,S08,04-09-2026,19:47,1
TKT01965,B303,R03,S19,S20,05-09-2026,18:31,2
TKT01966,B101,R01,S05,S09,06-09-2026,17:35,1
TKT01967,B201,R02,S14,S16,07-09-2026,13:28,1
TKT01968,B501,R05,S07,S20,08-09-2026,16:54,1
TKT01969,B401,R04,S26,S28,09-09-2026,12:50,1
TKT01970,B202,R02,S14,S17,10-09-2026,07:43,1
TKT01971,B103,R01,S02,S06,11-09-2026,17:52,2
TKT01972,B302,R03,S20,S21,12-09-2026,18:25,2
TKT01973,B503,R05,S04,S07,13-09-2026,17:02,3
TKT01974,B303,R03,S21,S23,14-09-2026,08:28,3
TKT01975,B102,R01,S02,S03,01-09-2026,17:47,4
TKT01976,B101,R01,S08,S09,02-09-2026,19:38,3
TKT01977,B203,R02,S16,S17,03-09-2026,07:39,3
TKT01978,B101,R01,S03,S05,04-09-2026,13:46,2
TKT01979,B101,R01,S06,S08,05-09-2026,10:17,1
TKT01980,B101,R01,S01,S03,06-09-2026,09:29,4
TKT01981,B203,R02,S12,S13,07-09-2026,19:14,3
TKT01982,B303,R03,S22,S23,08-09-2026,17:36,3
TKT01983,B301,R03,S22,S23,09-09-2026,19:55,3
TKT01984,B302,R03,S19,S22,10-09-2026,15:28,1
TKT01985,B103,R01,S01,S10,11-09-2026,08:51,2
TKT01986,B202,R02,S15,S16,12-09-2026,11:56,2
TKT01987,B401,R04,S05,S01,13-09-2026,10:04,1
TKT01988,B501,R05,S31,S03,14-09-2026,08:24,2
TKT01989,B501,R05,S07,S20,01-09-2026,08:12,3
TKT01990,B403,R04,S28,S01,02-09-2026,19:53,2
